Name,Category,Sub-Category,Price,Competitor Price,Color,Size,Stock,CARE,Texture,Finish,Feel,Quality,Notes,Important Note,Images,Project Images,Product URL
ORANGE CIDER,Auto Upholstery Leather,Essentials -   Soft & durable leathers for everyday use!,$101.30,$142.25,ORANGE CIDER,APPROX. 23 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,VERY SOFT,FINE TOP GRAIN,"*Please call to order. Gorgeous leather with a unique, exciting color! Orange Cider has a light waxy feel that is very supple yet durable and resistant to wear and tear - an ""essential"" leather for everyday use. Great quality at an exceptional price! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/s/es24_orange_dust_c3_1.jpg,,https://www.leatherhidestore.com/es-24-orange-cider-leather-upholstery-1.html
GREEN BRIAR,Auto Upholstery Leather,Urban Underground  Additional unique colors of this rich & lux heavyweight classic!,$280.60,$411.75,WARM MEDIUM OLIVE,APPROX. 61 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Green Briar combines rich color, supple soft feel, and a premium top grain cowhide into a leather that exudes luxury. Green Briar is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Portland Moss is also wearing-resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/p/o/portland_moss.jpg,,https://www.leatherhidestore.com/greenbriar-leather-hide.html
KIWI,Auto Upholstery Leather,Urban Underground  Additional unique colors of this rich & lux heavyweight classic!,$276.00,$405.00,LIME GREEN WITH A HINT OF LEMON / CHARTREUSE,APPROX. 60 sq ft,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Ideal for furniture and handbags. Kiwi combines rich color, supple soft feel, and a premium top grain cowhide into a leather that exudes luxury. Kiwi is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Kiwi is also wear-resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/9a3fcc53aefe1a9625d4e840e0d9180f/m/i/miami_key_lime_3_4.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/kiwi-leather-hide.html
BALLET SLIPPER,Auto Upholstery Leather,Urban Underground  Additional unique colors of this rich & lux heavyweight classic!,$262.20,$384.75,SOFT PINK,APPROX. 57 sq ft *Photo table 5ft wide,CLOSEOUT ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Ballet Slipper combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Ballet Slipper is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Ballet Slipper is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/b/a/ballet_slipper_c2_1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/k-459-ballet-slipper.html
BERMUDA,Auto Upholstery Leather,Urban Underground  Additional unique colors of this rich & lux heavyweight classic!,$308.20,$452.25,LIGHT AQUA,APPROX. 67 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Bermuda combines rich color, supple soft feel, and a premium full-grain cowhide into a leather that exudes luxury. Bermuda is a heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Reno is also wear-resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/u/l/ul_16_reno_blue_green_c2.1.jpg,,https://www.leatherhidestore.com/ul-16-bermuda.html
TEAL,Auto Upholstery Leather,Urban Underground  Additional unique colors of this rich & lux heavyweight classic!,$276.00,$405.00,RICH TEAL,APPROX. 60 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Teal combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Teal is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Teal is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/u/l/ul_14_teal_whole_c2.jpg,,https://www.leatherhidestore.com/catalog/product/view/id/27009/s/teal-leather-hide/category/2313/
MOCCASIN,Auto Upholstery Leather,Urban -   Full bodied heavyweight leather both rich & lux,$145.00,$212.50,WARM GOLDEN TAN,APPROX. 30 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Moccasin combines rich color, supple, soft feel, and a premium top grain cowhide into a leather that exudes luxury. Moccasin is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Moccasin is also wear-resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/u/l/ul_39_honey_c4_1.jpg,,https://www.leatherhidestore.com/ul-39a-moccasin.html
PHILADELPHIA STEEL,Auto Upholstery Leather,Urban -   Full bodied heavyweight leather both rich & lux,$168.00,$246.25,STEEL GREY,APPROX. 35 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Philadelphia Steel combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Philadelphia Steel is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Philadelphia is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/p/h/phiadelphia_steel_whole_c11_1.jpg,,https://www.leatherhidestore.com/philadelphia-steel-leather-hides-upholstery-1.html
WESTERN SUN,Auto Upholstery Leather,Urban Underground  Additional unique colors of this rich & lux heavyweight classic!,$168.00,$246.25,SOFT GOLDEN YELLOW,APPROX. 35 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Western Sun combines rich color, supple soft feel, and a premium top grain cowhide into a leather that exudes luxury. Western Sun is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Western Sun is also wear-resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/g/o/gold_c5_2.jpg,,https://www.leatherhidestore.com/ul-3-a-westernsun-leather-hide.html
POPPY,Auto Upholstery Leather,Urban Underground  Additional unique colors of this rich & lux heavyweight classic!,$266.80,$377.00,POPPY RED,APPROX. 58 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Poppy combines rich color, supple soft feel, and a premium top grain cowhide into a leather that exudes luxury. Poppy is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Poppy is also wear-resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/u/l/ul_21_el_paso_poppy_c2.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/poppy-leather-hide.html
