Name,Category,Sub-Category,Price,Competitor Price,Color,Size,Stock,CARE,Texture,Finish,Feel,Quality,Notes,Important Note,Images,Project Images,Product URL
DARK ROAST DISTRESS,Shop By Color,,$267.75,$425.25,FRENCH ROAST,Approx 63 sq ft *Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A WAXY FEEL,FULL-GRAIN,This is a beautiful dark brown heavy-weight leather at an excellent price.,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/2/_/2_45.jpg,,https://www.leatherhidestore.com/k1107-c-cattle-ranch-distress-1.html
TERRACE BROWN,Shop By Color,,$172.50,$241.50,RICH DARK BROWN,APPROX 46 sq ft *Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,NATURAL,MEDIUM SHEEN,VERY SOFT,EXCELLENT,"Terrace Brown is a beautiful leather at a price anyone can afford. This hide is both soft and strong, the perfect balance of comfort and durability, making it ideal for high-traffic uses. It's meant to be seen, admired, lived on, and most of all enjoyed. Order a sample today before these hides are gone so you can see, and feel, how the leather will work for your project. Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0 - 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/k/1/k1053_terrace_brown_c1.jpg,,https://www.leatherhidestore.com/k1053-terrace-brown-1.html
ROOT BEER,Shop By Color,,$237.80,$391.50,2-TONE WARM SADDLE BROWN BLENDED WITH GOLDEN HIGHLIGHT,APPROX 58 sq ft *Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,VERY SOFT,PREMIUM FULL GRAIN,"Root Beer has a gorgeous, authentic, rustic look. These hides will have natural markings as in brands, healed scratches","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/k/6/k648_root_beer_whole_c1.jpg,,https://www.leatherhidestore.com/k648-root-beer.html
DARK WALNUT,Shop By Color,,$271.40,$398.25,DARK CHOCOLATE BROWN,APPROX. 59 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Dark Walnut combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Dark Walnut is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Dark Walnut is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/u/l/ul_19_dark_walnut_c12.jpg,https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg,https://www.leatherhidestore.com/darkwalnut-leather-hide.html
,Shop By Color,,,,,,,,,,,,,,,,https://www.leatherhidestore.com/catalog/product/view/id/32178/s/k1054-a-fort-brown/
PERFORATED BROWN,Shop By Color,,$341.55,,MEDIUM BROWN WITH A SLIGHT YELLOW HUE,APPROX 69 sq ft.*Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,PERFORATED,MEDIUM SHEEN,VERY SOFT,EXCELLENT,Very nice leather that has been perforated,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/k/6/k606_perforated_brown_c2.jpg,,https://www.leatherhidestore.com/k606-perforated-brown.html
,Shop By Color,,,,,,,,,,,,,,,,https://www.leatherhidestore.com/catalog/product/view/id/32715/
DARK ROAST DISTRESS,Shop By Color,,$297.50,$472.50,FRENCH ROAST,Approx 70 sq ft *Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A WAXY FEEL,FULL-GRAIN,This is a beautiful dark brown heavy-weight leather at an excellent price.,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/2/_/2_45_1_1.jpg,,https://www.leatherhidestore.com/k1108-a-dark-roast-distress-1.html
PLUM BROWN,Shop By Color,,$240.95,$320.25,DARK BROWN WITH SOFT BURGUNDY UNDERTONES,Approx 61 sq ft *Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,NATURAL,LOW SHEEN,VERY SOFT,EXCELLENT,Plum Brown is a stunning multitone leather at an excellent price.,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/1/_/1_43_1_1.jpg,,https://www.leatherhidestore.com/k1092-plum-brown-a.html
WY#4 BIGHORN,Shop By Color,,$283.55,$450.50,RICH MULTITONE BROWN,APPROX. 53 sq ft,STOCK ITEM,STANDARD,SMOOTH / NATURAL GRAIN,LOW SHEEN,SUPPLE WAXED FEEL,PREMIUM FULL GRAIN,"A premium waxed leather produced from US steer! Wyoming Bighorn is a full aniline leather with a truly authentic look. Each hide says ""100% genuine leather the way leather used to be!"" Wyoming has no bells or whistles - made only with pure oils, waxes and dyes to create a richly toned, timeless leather. Wyoming's patina is further enhanced with a soft pull up effect when stretched or pulled for upholstery. Wyoming is also tough - scratch the leather and simply rub the scratches out. A full bodied weight combined with an extra supple feel make Wyoming ideal for upholstery and leather goods of all types. Wyoming is made for those who truly love leather! Approx Weight 3.5 oz/sq ft. Approx Thickness 1.3-1.5 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/b/i/bighorn_c1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/wyoming-bighorn.html
TERRACE BROWN,Shop By Color,,$198.75,$278.25,RICH DARK BROWN,APPROX 53 sq ft *Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,NATURAL,MEDIUM SHEEN,VERY SOFT,EXCELLENT,"Terrace Brown is a beautiful leather at a price anyone can afford. This hide is both soft and strong, the perfect balance of comfort and durability, making it ideal for high-traffic uses. It's meant to be seen, admired, lived on, and most of all enjoyed. Order a sample today before these hides are gone so you can see, and feel, how the leather will work for your project. Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0 - 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/k/1/k1053_terrace_brown_c1_1.jpg,,https://www.leatherhidestore.com/catalog/product/view/id/32181/s/k1053-a-terrace-brown/
PORTER BROWN,Shop By Color,,$303.45,$446.25,RICH DARK CHOCOLATE WITH REDDISH BROWN UNDERTONES,APPROX. 51 sq ft,STOCK ITEM,STANDARD,SMOOTH,LOW SHEEN,VERY SOFT OILED FEEL,PREMIUM FULL GRAIN,"If you like the rich, full bodied feel of oiled saddlebags and cases with that unmistakable, sweet earthy leather smell, you will LOVE our new Porter Brown! A special blend of oils and waxes, Porter has deep chocolate coloration with a burst of coppery tones when worked. Yet, Porter is a full ""recovery"" leather so simply rubbing Porter by hand returns it to its original rich dark condition! Also, as an oiled tanned leather, Porter is resistant to water and other elements. Porter is an exceptional leather that only gets more beautiful with time. Ideal for upholstery, bags, cases, covers and general leathercraft. Approx Weight 2.6 oz/sq ft. Approx Thickness 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/p/o/porter_brown_c7.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/porter-oiled-leather-hides.html
FORT BROWN,Shop By Color,,$168.75,$236.25,DARK BROWN,APPROX 50 sq ft *Photo table is 5 ft wide,CLOSEOUT ITEM,STANDARD,NATURAL,MEDIUM SHEEN,VERY SOFT,EXCELLENT,"Fort Brown is a stunning leather at a price anyone can afford. This hide is both soft and strong, the perfect balance of comfort and durability, making it ideal for high-traffic uses. It's meant to be seen, admired, lived on, and most of all enjoyed. Order a sample today before these hides are gone so you can see and feel how the leather will work for your project. * Please Note that this hide, in particular, is discounted an additional 10% due to the hard crease across the neck area that will impact yield. This crease is depicted in the photographs above. Consult with our team with any questions. Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0 - 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/k/1/k1054_fort_brown_c1_1_1.jpg,,https://www.leatherhidestore.com/k1054-a-fort-brown.html
